asset,rated_power_mw,energy_capacity_mwh,load_id,generator_id,valid_from,valid_to,state,county,postcode,latitude,longitude,load_zone,voltage_kv,import_capacity_mw,export_capacity_mw,commissioning_date,tech_type,is_co_located,co_located_type,co_located_mw,zone,owner,qse_id,qse,dme_id,dme,settlement_point_name,integrator,developer,manufacturer
Zier U1,40.08,78.0,ZIER_SLR_LD1,ZIER_SLR_BES1,2024-11-13,2050-01-01,Texas,Kinney,,29.350992,-100.562,south,,,,2024-04-30,Battery,True,Solar,160.0,South,Cypress Creek Renewables,99,TENASKA POWER SERVICES CO,52,CYPRESS CREEK RENEWABLES DME (YZIERS),ZIER_SLR_ALL,,Spearmint Energy,Tesla
Zier U1,40.08,78.0,ZIER_SLR_LD1,ZIER_SLR_BES1,2024-04-30,2024-11-12,Texas,Kinney,,29.350992,-100.562,south,,,,2024-04-30,Battery,True,Solar,160.0,South,Cypress Creek Renewables,56,Tenaska,52,CYPRESS CREEK RENEWABLES DME (YZIERS),ZIER_SLR_ALL,,Spearmint Energy,Tesla
Zapata 2 (DGR),9.9,10.0,ZAPATA_LD2,ZAPATA_UNIT2,2025-07-31,2050-01-01,Texas,Zapata,78076,26.932675,-99.23371,south,,,,2022-02-04,Battery,False,,,South,ENGIE,77,ENGIE ENERGY MARKETING NA INC,39,BRP INTERMEDIATECO I LLC,BRP_ZPT2_RN,,,
Zapata 2 (DGR),9.9,10.0,BRP_ZPT2_LD1,BRP_ZPT2_UNIT1,2024-05-01,2025-07-30,Texas,Zapata,78076,26.932675,-99.23371,south,,,,2022-02-04,Battery,False,,,South,ENGIE,77,ENGIE ENERGY MARKETING NA INC,53,ENGIE,BRP_ZPT2_RN,,,
Zapata 2 (DGR),9.9,10.0,BRP_ZPT2_LD1,BRP_ZPT2_UNIT1,2023-10-09,2024-04-30,Texas,Zapata,78076,26.932675,-99.23371,south,,,,2022-02-04,Battery,False,,,South,ENGIE,54,BROAD REACH QSE I LLC (,39,BRP INTERMEDIATECO I LLC,BRP_ZPT2_RN,,,
Zapata 2 (DGR),9.9,10.0,BRP_ZPT2_LD1,BRP_ZPT2_UNIT1,2023-09-01,2023-10-08,Texas,Zapata,78076,26.932675,-99.23371,south,,,,2022-02-04,Battery,False,,,South,ENGIE,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,BRP_ZPT2_RN,,,
Zapata 2 (DGR),9.9,10.0,BRP_ZPT2_LD1,BRP_ZPT2_UNIT1,2023-04-26,2023-08-31,Texas,Zapata,78076,26.932675,-99.23371,south,,,,2022-02-04,Battery,False,,,South,Broad Reach Power LLC,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,BRP_ZPT2_RN,,,
Zapata 2 (DGR),9.9,10.0,BRP_ZPT2_LD1,BRP_ZPT2_UNIT1,2022-02-04,2023-04-25,Texas,Zapata,78076,26.932675,-99.23371,south,,,,2022-02-04,Battery,False,,,South,Broad Reach Power LLC,7,BROAD REACH QSE,4,BRP INTERMEDIATECO I LLC,BRP_ZPT2_RN,,,
Zapata 1 (DGR),9.9,10.0,ZAPATA_LD1,ZAPATA_UNIT1,2025-07-31,2050-01-01,Texas,Zapata,78076,26.932675,-99.23371,south,,,,2022-02-07,Battery,False,,,South,ENGIE,77,ENGIE ENERGY MARKETING NA INC,39,BRP INTERMEDIATECO I LLC,BRP_ZPT1_RN,,,
Zapata 1 (DGR),9.9,10.0,BRP_ZPT1_LD1,BRP_ZPT1_UNIT1,2024-05-01,2025-07-30,Texas,Zapata,78076,26.932675,-99.23371,south,,,,2022-02-07,Battery,False,,,South,ENGIE,77,ENGIE ENERGY MARKETING NA INC,53,ENGIE,BRP_ZPT1_RN,,,
Zapata 1 (DGR),9.9,10.0,BRP_ZPT1_LD1,BRP_ZPT1_UNIT1,2023-10-09,2024-04-30,Texas,Zapata,78076,26.932675,-99.23371,south,,,,2022-02-07,Battery,False,,,South,ENGIE,54,BROAD REACH QSE I LLC (,39,BRP INTERMEDIATECO I LLC,BRP_ZPT1_RN,,,
Zapata 1 (DGR),9.9,10.0,BRP_ZPT1_LD1,BRP_ZPT1_UNIT1,2023-09-01,2023-10-08,Texas,Zapata,78076,26.932675,-99.23371,south,,,,2022-02-07,Battery,False,,,South,ENGIE,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,BRP_ZPT1_RN,,,
Zapata 1 (DGR),9.9,10.0,BRP_ZPT1_LD1,BRP_ZPT1_UNIT1,2023-04-26,2023-08-31,Texas,Zapata,78076,26.932675,-99.23371,south,,,,2022-02-07,Battery,False,,,South,Broad Reach Power LLC,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,BRP_ZPT1_RN,,,
Zapata 1 (DGR),9.9,10.0,BRP_ZPT1_LD1,BRP_ZPT1_UNIT1,2022-02-07,2023-04-25,Texas,Zapata,78076,26.932675,-99.23371,south,,,,2022-02-07,Battery,False,,,South,Broad Reach Power LLC,7,BROAD REACH QSE,4,BRP INTERMEDIATECO I LLC,BRP_ZPT1_RN,,,
Worsham (DGR),9.9,17.9,WORSHAM_LD7,WORSHAM_BESS1,2023-01-12,2050-01-01,,Reeves,79730,31.35658,-103.3365,west,,,,2020-04-10,Battery,False,,,West,Key Capture Energy,12,SHELL ENERGY NORTH AMERICA (US) LP,9,KEY CAPTURE ENERGY LLC,WRSBES_BESS1,,,
Worsham (DGR),9.9,17.9,WRSBES_LD1,WRSBES_BESS1,2021-12-15,2023-01-10,,Reeves,79730,31.35658,-103.3365,west,,,,2020-04-10,Battery,False,,,West,Key Capture Energy,12,SHELL ENERGY NORTH AMERICA (US) LP,9,KEY CAPTURE ENERGY LLC,WRSBES_BESS1,,,
Worsham (DGR),9.9,17.9,WRSBES_LD1,WRSBES_BESS1,2020-04-10,2021-12-14,,Reeves,79730,31.35658,-103.3365,west,,,,2020-04-10,Battery,False,,,West,Key Capture Energy,52,MP2 ENERGY LLC,9,KEY CAPTURE ENERGY LLC,WRSBES_BESS1,,,
Wolf Tank,155.0,173.0,WFTANK_LD1,WFTANK_ESS1,2024-04-24,2050-01-01,TX,Webb,,27.577207,-99.27602,south,,,,2023-07-18,Battery,False,,,South,Aypa Power,76,TENASKA POWER SERVICES CO,51,YWOLFT,WFTANK_ESS1,,Aypa Power,
Wolf Tank,155.0,173.0,WFTANK_LD1,WFTANK_ESS1,2024-04-17,2024-04-23,TX,Webb,,27.577207,-99.27602,south,,,,2023-07-18,Battery,False,,,South,Aypa Power,76,TENASKA POWER SERVICES CO,37,BOSTON ENERGY TRADING AND MARKETING LLC,WFTANK_ESS1,,Aypa Power,
Wolf Tank,155.0,173.0,WFTANK_LD1,WFTANK_ESS1,2023-07-19,2024-04-16,TX,Webb,,27.577207,-99.27602,south,,,,2023-07-18,Battery,False,,,South,Aypa Power,60,ENEL TRADING NORTH AMERICA LLC,37,BOSTON ENERGY TRADING AND MARKETING LLC,WFTANK_ESS1,,Aypa Power,
Wizard,150.8,300.0,,,2026-04-10,2049-12-31,,Galveston,,29.499434,-95.08513,houston,138,,,2026-04-10,Battery,False,,,Houston,Peregrine Energy Solutions,56,Tenaska,1145,WIZARD ENERGY STORAGE LLC,WZRD_ESS_RN,Wartsila,Peregrine Energy Solutions,
Wigeon Whistle,122.9,174.0,WIG_ESS_LD1,WIG_ESS_BES1,2024-12-20,2050-01-01,Texas,Collin,,33.03023505701841,-96.35713419242873,north,138,,,2024-12-20,Battery,False,,,North,UBS Asset Management,92,HABITAT ENERGY INC (QSE),64,HABITAT ENERGY INC (DME),WIG_BESS_RN,Canadian Solar,UBS Asset Management,Canadian Solar
Wharton,9.9,21.3,WR_LD1,WR_BESS1,2025-12-18,2050-01-01,Texas,Wharton,,29.313475,-96.108208,,,,,2025-12-18,,False,,,South,Agilitas Energy,1140,AE TELVIEW ESS LLC,1119,I EYE STORAGE LLC,WR_RN,,,
Westover (DGR),9.9,20.0,WOVER_LD1,WOVER_UNIT1,2025-04-09,2025-12-03,Texas,Ector,,31.83593,-102.441778,west,,,,2021-09-02,Battery,False,,,West,Gore Street Energy Storage Fund,56,Tenaska,14,WESTOVER ESS ASSETS LLC,WOV_BESS_RN,,SER Capital Partners,LG Chem
Westover (DGR),9.9,20.0,WOV_BESS_LD1,WOV_BESS_UNIT1,2023-06-28,2025-04-08,Texas,Ector,,31.83593,-102.441778,west,,,,2021-09-02,Battery,False,,,West,Gore Street Energy Storage Fund,56,Tenaska,14,WESTOVER ESS ASSETS LLC,WOV_BESS_RN,,SER Capital Partners,LG Chem
Westover (DGR),9.9,20.0,WOV_BESS_LD1,WOV_BESS_UNIT1,2023-01-08,2023-06-27,Texas,Ector,,31.83593,-102.441778,west,,,,2021-09-02,Battery,False,,,West,Gore Street Energy Storage Fund,17,PERFECT POWER LLC,14,WESTOVER ESS ASSETS LLC,WOV_BESS_RN,,SER Capital Partners,LG Chem
Westover (DGR),9.9,20.0,WOV_BESS_LD1,WOV_BESS_UNIT1,2021-09-02,2023-01-07,Texas,Ector,,31.83593,-102.441778,west,,,,2021-09-02,Battery,False,,,West,Perfect Power,17,PERFECT POWER LLC,14,WESTOVER ESS ASSETS LLC,WOV_BESS_RN,,SER Capital Partners,LG Chem
Weil Tract,9.9,10.8,WEIL_TRC_LD1,WEIL_TRC_BESS,2024-07-02,2050-01-01,Texas,Nueces,,27.8014,-97.4912,south,,,,2024-07-02,,False,,,Coastal,Hunt Energy Network,49,HEN POWER MARKETING LLC (SQ1),32,HEN INFRASTRUCTURE LLC 1,WLTC_ESR_RN,,HEN Infrastructure,
Walstrom,200.0,400.0,WAL_LD1,WAL_BESS_1,2025-10-06,2050-01-01,Texas,Austin,,29.847993,-96.19868,south,,,,2025-10-06,,False,,,South,Tesla,1136,ENGIE ENERGY MARKETING NA INC,1115,SEALY POWER LLC (DME),WAL_RN,Tesla,Tesla,
Val Verde,10.0,10.0,MV_VALV4_LD1,MV_VALV4_BESS,2024-01-24,2050-01-01,Texas,Hidalgo,,29.72753,-100.7943,south,,,,2024-01-24,Battery,False,,,South,Hunt Energy Network,49,HEN POWER MARKETING LLC (SQ1),32,HEN INFRASTRUCTURE LLC 1,MV_VALV4_RN,,,
Utopia,9.8,13.4,,,2026-05-27,2049-12-31,Texas,Bandera,,29.645365,-99.52352,south,,,,2026-05-27,Battery,False,,,South,Regis Energy,1114,Tenaska,1149,Regis Energy,UTOPIA_RN,,Regis Energy,
Tynan,9.9,10.8,TYNAN_LD2,TYNAN_BESS1,2025-05-01,2050-01-01,Texas,Bee,,28.184044,-97.7729,south,,,,2025-05-01,,False,,,South,Hunt Energy Network,49,HEN POWER MARKETING LLC (SQ1),32,HEN INFRASTRUCTURE LLC 1,TYNAN_RN,,HEN Infrastructure,
Triple Butte (DGR),7.5,15.0,BELD_LD1,BELD_BELU1,2025-04-02,2050-01-01,,Pecos,,30.75956,-103.0679,west,,,,2021-07-03,Battery,False,,,West,Jupiter Power,1110,JUPITER POWER ENERGY MANAGEMENT LLC,20,TRIPLE BUTTE LLC,TRIPBUT1_RN,,Jupiter Power,
Triple Butte (DGR),7.5,15.0,BELD_LD1,BELD_BELU1,2023-06-08,2025-04-01,,Pecos,,30.75956,-103.0679,west,,,,2021-07-03,Battery,False,,,West,Jupiter Power,14,TENASKA POWER SERVICES CO,20,TRIPLE BUTTE LLC,TRIPBUT1_RN,,Jupiter Power,
Triple Butte (DGR),7.5,15.0,TRIPBUT1_LD1,TRIPBUT1_BELU1,2021-10-06,2023-06-07,,Pecos,,30.75956,-103.0679,west,,,,2021-07-03,Battery,False,,,West,Jupiter Power,14,TENASKA POWER SERVICES CO,20,TRIPLE BUTTE LLC,TRIPBUT1_RN,,Jupiter Power,
Triple Butte (DGR),7.5,15.0,TRIPBUT1_LD1,TRIPBUT1_BELU1,2021-07-03,2021-10-05,,Pecos,,30.75956,-103.0679,west,,,,2021-07-03,Battery,False,,,West,Jupiter Power,4,TENASKA POWER SERVICES,20,TRIPLE BUTTE LLC,TRIPBUT1_RN,,Jupiter Power,
Toyah Power Station (DGR),10.4,9.9,CHERRYCR_LD2,CHERRYCR_BESS,2025-06-18,2050-01-01,Texas,Reeves,79772,31.113909,-103.6655,west,,,,2021-09-01,Battery,False,,,West,Hunt Energy Network,49,HEN POWER MARKETING LLC (SQ1),33,HEN INFRASTRUCTURE LLC 2,TOYAH_RN,,HEN Infrastructure,
Toyah Power Station (DGR),10.4,9.9,TOYAH_LD2,TOYAH_BESS,2022-05-19,2025-06-17,Texas,Reeves,79772,31.113909,-103.6655,west,,,,2021-09-01,Battery,False,,,West,Hunt Energy Network,49,HEN POWER MARKETING LLC (SQ1),33,HEN INFRASTRUCTURE LLC 2,TOYAH_RN,,HEN Infrastructure,
Toyah Power Station (DGR),10.4,9.9,TOYAH_LD1,TOYAH_BESS,2022-05-17,2022-05-17,Texas,Reeves,79772,31.113909,-103.6655,west,,,,2021-09-01,Battery,False,,,West,Hunt Energy Network,49,HEN POWER MARKETING LLC (SQ1),33,HEN INFRASTRUCTURE LLC 2,TOYAH_RN,,HEN Infrastructure,
Toyah Power Station (DGR),10.4,9.9,TOYAH_LD1,TOYAH_BESS,2021-09-01,2022-05-16,Texas,Reeves,79772,31.113909,-103.6655,west,,,,2021-09-01,Battery,False,,,West,Hunt Energy Network,16,HEN POWER MARKETING LLC,13,HEN INFRASTRUCTURE LLC,TOYAH_RN,,HEN Infrastructure,
Tos (DGR),2.0,2.0,TOSBATT_LD1,TOSBATT_UNIT1,2017-10-31,2050-01-01,Texas,Midland,,,,west,,,,2017-10-31,Battery,False,,,West,NRG Energy,21,NRG TEXAS POWER LLC,17,NRG TEXAS POWER LLC,RN_TOSBATT,,,
Timberwolf,150.0,300.0,TBWF_ESS_LD1,TBWF_ESS_BES1,2024-01-04,2050-01-01,TX,Crane,,31.233457,-102.3085,west,,,,2023-12-21,Battery,False,,,West,Spearmint Energy,72,TENASKA POWER SERVICES CO,44,TIMBERWOLF BESS,TBWF_ES_BES1,,,Sungrow
Timberwolf,150.0,300.0,TBWF_ESS_LD1,TBWF_ESS_BES1,2023-12-21,2024-01-03,TX,Crane,,31.233457,-102.3085,west,,,,2023-12-21,Battery,False,,,West,Spearmint Energy,56,Tenaska,44,TIMBERWOLF BESS,TBWF_ES_BES1,,,Sungrow
Tierra Seca,103.0,200.0,,,2026-02-04,2050-01-01,Texas,Val Verde,,29.349111,-100.8734,,138,,,2026-02-06,Battery,False,,,West,Spearmint Energy,1147,TENASKA POWER SERVICES CO,1128,TIERRA SECA BESS LLC,TSECA_ES_RN,Sungrow,Spearmint Energy,Sungrow
Tidwell Prairie U2,102.0,200.0,TDWLPR_1_LD2,TDWLPR_1_BESS2,2025-10-23,2050-01-01,Texas,Robertson,,31.09828,-96.66368,north,,,,2025-10-23,,False,,,North,Jupiter Power,1133,MERCURIA ENERGY AMERICA LLC,59,MERCURIA ENERGY AMERICA LLC,TDWLPR_1_RN,,,
Tidwell Prairie U1,102.0,200.0,TDWLPR_1_LD1,TDWLPR_1_BESS1,2025-10-23,2050-01-01,Texas,Robertson,,31.09828,-96.66368,north,,,,2025-10-23,,False,,,North,Jupiter Power,1133,MERCURIA ENERGY AMERICA LLC,59,MERCURIA ENERGY AMERICA LLC,TDWLPR_1_RN,,,
TE Smith,125.4,250.0,,,2026-03-12,2050-01-01,Texas,Rockwall,,32.971161,-96.34768,,345,,,2026-03-12,,False,,,North,Tesla,1150,ENGIE ENERGY MARKETING NA INC,1140,BT SMITH STORAGE LLC,SMTH_ESS_RN,Tesla,Tesla,CATL
Telview,9.9,21.0,TV_LD1,TV_BESS,2024-12-04,2050-01-01,Texas,Fort Bend,,29.6695,-95.4627,houston,138,,,2024-12-04,Battery,False,,,Houston,Agilitas Energy,101,AE TELVIEW ESS LLC,71,AE TELVIEW ESS LLC,TV_RN,Agilitas Energy,Gulf States Renewable Energy,BYD
Tanzanite U2,132.9,257.0,TANZ_ESS_LD2,TANZ_ESS_BES2,2025-11-12,2049-12-31,Texas,Henderson,,32.230844,-95.8376,north,,132.9,132.9,2025-11-12,,False,,,North,ENGIE,1139,ENGIE ENERGY MARKETING NA INC,53,ENGIE,TANZ_ESS_RN,,,
Tanzanite U1,132.9,257.0,TANZ_ESS_LD1,TANZ_ESS_BES1,2025-11-12,2049-12-31,Texas,Henderson,,32.230844,-95.8376,north,,132.9,132.9,2025-11-12,,False,,,North,ENGIE,1139,ENGIE ENERGY MARKETING NA INC,53,ENGIE,TANZ_ESS_RN,,,
Swoose (DGR),9.9,19.8,PYOTE_LD4,PYOTE_SWOOSEU1,2025-04-02,2050-01-01,Texas,Ward,79777,31.45115,-103.0962,west,,,,2021-07-02,Battery,False,,,West,Jupiter Power,1110,JUPITER POWER ENERGY MANAGEMENT LLC,25,SWOOSE LLC,SWOOSE1_U1,,Jupiter Power,
Swoose (DGR),9.9,19.8,PYOTE_LD4,PYOTE_SWOOSEU1,2023-06-08,2025-04-01,Texas,Ward,79777,31.45115,-103.0962,west,,,,2021-07-02,Battery,False,,,West,Jupiter Power,14,TENASKA POWER SERVICES CO,25,SWOOSE LLC,SWOOSE1_U1,,Jupiter Power,
Swoose (DGR),9.9,19.8,SWOOSE1_LD1,SWOOSE1_SWOOSEU1,2021-10-06,2023-06-07,Texas,Ward,79777,31.45115,-103.0962,west,,,,2021-07-02,Battery,False,,,West,Jupiter Power,14,TENASKA POWER SERVICES CO,25,SWOOSE LLC,SWOOSE1_U1,,Jupiter Power,
Swoose (DGR),9.9,19.8,SWOOSE1_LD1,SWOOSE1_SWOOSEU1,2021-07-02,2021-10-05,Texas,Ward,79777,31.45115,-103.0962,west,,,,2021-07-02,Battery,False,,,West,Jupiter Power,4,TENASKA POWER SERVICES,25,SWOOSE LLC,SWOOSE1_U1,,Jupiter Power,
Swoose 2,101.0,204.8,SWOOSEII_LD1,SWOOSEII_BESS1,2025-01-07,2050-01-01,Texas,Ward,79719,31.45115,-103.3618,west,,,,2022-08-15,Battery,False,,,West,Jupiter Power,98,MERCURIA ENERGY AMERICA LLC,59,MERCURIA ENERGY AMERICA LLC,SWOOSEII_RN,,Jupiter Power,
Swoose 2,101.0,204.8,SWOOSEII_LD1,SWOOSEII_BESS1,2024-11-01,2025-01-06,Texas,Ward,79719,31.45115,-103.3618,west,,,,2022-08-15,Battery,False,,,West,Jupiter Power,98,MERCURIA ENERGY AMERICA LLC,26,SWOOSE II LLC,SWOOSEII_RN,,Jupiter Power,
Swoose 2,101.0,204.8,SWOOSEII_LD1,SWOOSEII_BESS1,2022-08-15,2024-10-31,Texas,Ward,79719,31.45115,-103.3618,west,,,,2022-08-15,Battery,False,,,West,Jupiter Power,14,TENASKA POWER SERVICES CO,26,SWOOSE II LLC,SWOOSEII_RN,,Jupiter Power,
Sweetwater (DGR),10.0,20.0,SWTWR_LD2,SWTWR_UNIT1,2023-07-27,2050-01-01,Texas,Nolan,,32.45932,-100.44377,west,,,,2021-09-03,Battery,False,,,West,Gore Street Energy Storage Fund,56,Tenaska,19,SWEETWATER ESS ASSETS LLC,SWT_BESS_RN,,Perfect Power,LG Chem
Sweetwater (DGR),10.0,20.0,SWT_BESS_LD1,SWT_BESS_UNIT1,2023-06-28,2023-07-26,Texas,Nolan,,32.45932,-100.44377,west,,,,2021-09-03,Battery,False,,,West,Gore Street Energy Storage Fund,56,Tenaska,19,SWEETWATER ESS ASSETS LLC,SWT_BESS_RN,,Perfect Power,LG Chem
Sweetwater (DGR),10.0,20.0,SWT_BESS_LD1,SWT_BESS_UNIT1,2023-01-08,2023-06-27,Texas,Nolan,,32.45932,-100.44377,west,,,,2021-09-03,Battery,False,,,West,Gore Street Energy Storage Fund,17,PERFECT POWER LLC,19,SWEETWATER ESS ASSETS LLC,SWT_BESS_RN,,Perfect Power,LG Chem
Sweetwater (DGR),10.0,20.0,SWT_BESS_LD1,SWT_BESS_UNIT1,2021-09-03,2023-01-07,Texas,Nolan,,32.45932,-100.44377,west,,,,2021-09-03,Battery,False,,,West,Perfect Power,17,PERFECT POWER LLC,19,SWEETWATER ESS ASSETS LLC,SWT_BESS_RN,,Perfect Power,LG Chem
Sweeny (DGR),10.0,10.0,SWEENY_LD1,SWEENY_UNIT1,2024-05-01,2050-01-01,,Brazoria,77480,29.055615,-95.68724,houston,,,,2021-05-01,Battery,False,,,Coastal,ENGIE,77,ENGIE ENERGY MARKETING NA INC,53,ENGIE,BRP_SWNY_RN,,,
Sweeny (DGR),10.0,10.0,SWEENY_LD1,SWEENY_UNIT1,2023-10-09,2024-04-30,,Brazoria,77480,29.055615,-95.68724,houston,,,,2021-05-01,Battery,False,,,Coastal,ENGIE,54,BROAD REACH QSE I LLC (,39,BRP INTERMEDIATECO I LLC,BRP_SWNY_RN,,,
Sweeny (DGR),10.0,10.0,SWEENY_LD1,SWEENY_UNIT1,2023-09-01,2023-10-08,,Brazoria,77480,29.055615,-95.68724,houston,,,,2021-05-01,Battery,False,,,Coastal,ENGIE,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,BRP_SWNY_RN,,,
Sweeny (DGR),10.0,10.0,SWEENY_LD1,SWEENY_UNIT1,2023-04-26,2023-08-31,,Brazoria,77480,29.055615,-95.68724,houston,,,,2021-05-01,Battery,False,,,Coastal,Broad Reach Power LLC,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,BRP_SWNY_RN,,,
Sweeny (DGR),10.0,10.0,SWEENY_LD1,SWEENY_UNIT1,2022-09-14,2023-04-25,,Brazoria,77480,29.055615,-95.68724,houston,,,,2021-05-01,Battery,False,,,Coastal,Broad Reach Power LLC,7,BROAD REACH QSE,4,BRP INTERMEDIATECO I LLC,BRP_SWNY_RN,,,
Sweeny (DGR),10.0,10.0,BRP_SWNY_LD1,BRP_SWNY_UNIT1,2021-05-01,2022-09-13,,Brazoria,77480,29.055615,-95.68724,houston,,,,2021-05-01,Battery,False,,,Coastal,Broad Reach Power LLC,7,BROAD REACH QSE,4,BRP INTERMEDIATECO I LLC,BRP_SWNY_RN,,,
Sun Valley 2,47.3,46.7,SUNVASLR_LD2,SUNVASLR_BESS2,2023-12-28,2050-01-01,TX,Hill,,31.86976,-100.01498,north,,,,2023-12-28,Co-located battery (Solar),True,Solar Farm,250.0,North,ENGIE,71,ENGIE ENERGY MARKETING NA INC (SQ38),45,SUN VALLEY STORAGE LLC,SUNVASLR_ALL,,,
Sun Valley 1,54.1,53.3,SUNVASLR_LD1,SUNVASLR_BESS1,2023-12-28,2050-01-01,TX,Hill,,31.86976,-97.01498,north,,,,2023-12-28,Battery,True,Solar Farm,249.0,North,ENGIE,71,ENGIE ENERGY MARKETING NA INC (SQ38),45,SUN VALLEY STORAGE LLC,SUNVASLR_ALL,,,
Sunset Ridge Energy Center,9.9,20.0,PEARSALL_LD1,PEARSALL_BES1,2025-07-09,2049-12-31,Texas,Frio,,28.888133,-99.07931,south,138,9.9,9.9,2025-07-09,battery,False,,,South,East Point Energy,56,Tenaska,1100,SUNSET RIDGE ENERGY CENTER LLC,PEARSALL_RN,,East Point Energy,
St. Gall I,104.5,203.0,SGAL_BES_LD1,SGAL_BES_BESS1,2026-01-07,2050-01-01,Texas,Pecos,,30.924381,-102.9536,west,,102.5,102.5,2024-03-26,Battery,False,,,West,Jupiter Power,1110,JUPITER POWER ENERGY MANAGEMENT LLC,48,JUPITER POWER DME (YSTGAL),SG_BES_BESS1,Energy Vault,Jupiter Power,REPT Battero
St. Gall I,104.5,203.0,SGAL_BES_LD1,SGAL_BES_BESS1,2025-05-01,2026-01-06,Texas,Pecos,,30.924381,-102.9536,west,,102.5,102.5,2024-03-26,Battery,False,,,West,Jupiter Power,1112,Jupiter Power Energy Management LLC,48,JUPITER POWER DME (YSTGAL),SG_BES_BESS1,Energy Vault,Jupiter Power,REPT Battero
St. Gall I,104.5,203.0,SGAL_BES_LD1,SGAL_BES_BESS1,2024-03-26,2025-04-30,Texas,Pecos,,30.924381,-102.9536,west,,102.5,102.5,2024-03-26,Battery,False,,,West,Jupiter Power,14,TENASKA POWER SERVICES CO,48,JUPITER POWER DME (YSTGAL),SG_BES_BESS1,Energy Vault,Jupiter Power,REPT Battero
St. Gall 2,102.5,200.0,SGAL_BES_LD2,SGAL_BES_BESS2,2025-09-24,2050-01-01,,Pecos,,30.924418,-102.9531,west,,,,2025-09-24,Battery,True,Solar,,West,Jupiter Power,1129,JUPITER POWER ENERGY MANAGEMENT LLC,1111,ST GALL ENERGY STORAGE I LLC,SG_BES_BESS1,Energy Vault,,REPT Battero
Stampede,70.0,105.0,STAM_SLR_LD1,STAM_SLR_BESS1,2024-10-25,2050-01-01,Texas,Hopkins,,33.201315,-95.31923,north,,,,2024-10-25,Battery,True,Solar,255.0,North,Enel North America,89,ENEL TRADING NORTH AMERICA LLC,15,ENEL TRADING NORTH AMERICA LLC,STAM_SLR_ALL,,Enel Green Power,
Stadium,9.9,19.8,,,2026-02-06,2049-12-31,Texas,Jim Wells,,27.745926,-98.05444,,69,,,2026-02-06,Battery,False,,,South,Grenergy,56,Tenaska,1134,BESS STADIUM LLC,STADIUM_RN,TruGrid,Grenergy,BYD
SP TX-12B,25.1,25.1,SPTX12B_LD1,SPTX12B_BES1,2023-06-06,2050-01-01,Texas,Upton,,31.2873,-102.272,west,,,,2023-05-31,Battery co-located (solar),True,solar,157.0,West,Ormat,25,BOSTON ENERGY TRADING AND MARKETING LLC,35,VESI UPTON COUNTY BESS LLC,SPTX12B_RN,,Con edison Development,
Spencer,9.9,20.0,SP_LD1,SP_BESS,2025-11-19,2049-12-31,Texas,Harris,,29.7584,-95.1764,houston,,9.9,9.9,2025-09-30,,False,,,Houston,On.Energy,56,Tenaska,1112,SPENCER CLEAN ENERGY CENTER LLC (DME),SP_RN,On.Energy,On.Energy,Sungrow
Spencer,9.9,20.0,SP_LD1,SP_BESS,2025-09-30,2025-11-18,Texas,Harris,,29.7584,-95.1764,houston,,9.9,9.9,2025-09-30,,False,,,Houston,On.Energy,1106,TYR ENERGY LLC,1112,SPENCER CLEAN ENERGY CENTER LLC (DME),SP_RN,On.Energy,On.Energy,Sungrow
Southeast Edinburg,9.9,24.7,,,2026-06-16,2049-12-31,Texas,Hidalgo,,26.288269,-98.14674,south,,,,2026-06-16,Battery,False,,,South,Marubeni,1156,GridBeyond,1146,Marubeni,SE_EDINB_RN,,Adapture Renewables,
Snyder (DGR),10.0,20.0,DPCRK_LD1,DPCRK_UNIT1,2023-08-10,2050-01-01,Texas,Scurry,,32.7186,-100.909,west,,,,2021-09-01,Battery,False,,,West,Gore Street Energy Storage Fund,56,Tenaska,23,SNYDER ESS ASSETS LLC,SNY_BESS_RN,,Perfect Power,LG Chem
Snyder (DGR),10.0,20.0,SNY_BESS_LD1,SNY_BESS_UNIT1,2023-06-28,2023-08-09,Texas,Scurry,,32.7186,-100.909,west,,,,2021-09-01,Battery,False,,,West,Gore Street Energy Storage Fund,56,Tenaska,23,SNYDER ESS ASSETS LLC,SNY_BESS_RN,,Perfect Power,LG Chem
Snyder (DGR),10.0,20.0,SNY_BESS_LD1,SNY_BESS_UNIT1,2023-01-08,2023-06-27,Texas,Scurry,,32.7186,-100.909,west,,,,2021-09-01,Battery,False,,,West,Gore Street Energy Storage Fund,17,PERFECT POWER LLC,23,SNYDER ESS ASSETS LLC,SNY_BESS_RN,,Perfect Power,LG Chem
Snyder (DGR),10.0,20.0,SNY_BESS_LD1,SNY_BESS_UNIT1,2021-09-01,2023-01-07,Texas,Scurry,,32.7186,-100.909,west,,,,2021-09-01,Battery,False,,,West,Perfect Power,17,PERFECT POWER LLC,23,SNYDER ESS ASSETS LLC,SNY_BESS_RN,,Perfect Power,LG Chem
